UserId	CheckinTime	VenueId	VenueType	X	Y
63	2019-07-02T18:30:00	146	Workplace	3245.500925804704	22.965015819693278
65	2019-07-02T18:30:00	0	Apartment	4175.654048176815	504.6039167354452
85	2019-07-02T18:30:00	164	Apartment	915.3482612714683	7151.259874500931
131	2019-07-02T18:30:00	223	Pub	409.366639029351	4737.119867861318
171	2019-07-02T18:30:00	322	Apartment	2963.952490318319	7400.0496539586875
193	2019-07-02T18:30:00	323	Apartment	2636.7624519313786	7196.421834940242
203	2019-07-02T18:30:00	320	Apartment	1814.4458001570908	7861.27824811627
19	2019-07-02T18:35:00	248	Apartment	3976.981842127272	3085.477354884183
21	2019-07-02T18:35:00	73	Pub	2115.0617755277826	2662.7099618813054
25	2019-07-02T18:35:00	298	Pub	4171.157508848106	2832.550929200438
79	2019-07-02T18:35:00	121	Apartment	6406.174761288874	831.9487505173522
84	2019-07-02T18:35:00	298	Pub	4171.157508848106	2832.550929200438
89	2019-07-02T18:35:00	373	Pub	2134.8180662065633	7855.141309104324
93	2019-07-02T18:35:00	178	Apartment	941.1038234624111	5431.988118285431
95	2019-07-02T18:35:00	22	Apartment	-2344.81683964171	3386.1764189388805
123	2019-07-02T18:35:00	455	Pub	-4208.95825391248	5444.842765370748
129	2019-07-02T18:35:00	223	Pub	409.366639029351	4737.119867861318
137	2019-07-02T18:35:00	373	Pub	2134.8180662065633	7855.141309104324
165	2019-07-02T18:35:00	374	Restaurant	3457.9857195275254	4293.203806306731
201	2019-07-02T18:35:00	73	Pub	2115.0617755277826	2662.7099618813054
209	2019-07-02T18:35:00	0	Apartment	-3591.6028234345995	6987.045327734222
41	2019-07-02T18:40:00	298	Pub	4171.157508848106	2832.550929200438
69	2019-07-02T18:40:00	223	Pub	409.366639029351	4737.119867861318
81	2019-07-02T18:40:00	148	Pub	6925.053654877389	-627.6941716386941
105	2019-07-02T18:40:00	223	Pub	409.366639029351	4737.119867861318
151	2019-07-02T18:40:00	12	Apartment	-2956.4692270364485	3187.087941132727
162	2019-07-02T18:40:00	227	Apartment	3236.653237074842	3828.684578519004
169	2019-07-02T18:40:00	374	Restaurant	3457.9857195275254	4293.203806306731
197	2019-07-02T18:40:00	201	Apartment	33.100918928483125	6801.240832311769
224	2019-07-02T18:40:00	455	Pub	-4208.95825391248	5444.842765370748
4	2019-07-02T18:45:00	161	Apartment	-236.38649121357224	6624.773212476495
17	2019-07-02T18:45:00	16	Apartment	-2587.277556111565	3021.642846642426
126	2019-07-02T18:45:00	298	Pub	4171.157508848106	2832.550929200438
148	2019-07-02T18:45:00	373	Pub	2134.8180662065633	7855.141309104324
159	2019-07-02T18:45:00	149	Restaurant	3214.831164254914	1854.2532487275216
167	2019-07-02T18:45:00	0	Apartment	3833.7706313745516	5140.196932203361
185	2019-07-02T18:45:00	298	Pub	4171.157508848106	2832.550929200438
186	2019-07-02T18:45:00	253	Apartment	1911.3524884965134	4235.754333616719
189	2019-07-02T18:45:00	34	Apartment	-3243.683146903393	2717.859645161412
226	2019-07-02T18:45:00	373	Pub	2134.8180662065633	7855.141309104324
239	2019-07-02T18:45:00	0	Apartment	-4097.533398870475	6385.082493371603
16	2019-07-02T18:50:00	17	Apartment	824.0640427902777	2820.500827350321
23	2019-07-02T18:50:00	73	Pub	2115.0617755277826	2662.7099618813054
26	2019-07-02T18:50:00	299	Restaurant	944.2472848304708	4411.842413592623
38	2019-07-02T18:50:00	73	Pub	2115.0617755277826	2662.7099618813054
108	2019-07-02T18:50:00	223	Pub	409.366639029351	4737.119867861318
114	2019-07-02T18:50:00	156	Apartment	805.4269635211231	5937.472808626091
115	2019-07-02T18:50:00	337	Apartment	2250.7101536377563	7275.47261030042
140	2019-07-02T18:50:00	298	Pub	4171.157508848106	2832.550929200438
171	2019-07-02T18:50:00	373	Pub	2134.8180662065633	7855.141309104324
193	2019-07-02T18:50:00	373	Pub	2134.8180662065633	7855.141309104324
208	2019-07-02T18:50:00	0	Apartment	-4782.292362833742	4839.199607035385
212	2019-07-02T18:50:00	0	Apartment	-3906.8845443380624	6667.521861829489
5	2019-07-02T18:55:00	259	Apartment	2486.6091421540077	4889.996528218143
8	2019-07-02T18:55:00	302	Apartment	1676.6866746581009	7147.403244929748
36	2019-07-02T18:55:00	373	Pub	2134.8180662065633	7855.141309104324
77	2019-07-02T18:55:00	97	Apartment	6680.051241751471	-477.63450912638893
82	2019-07-02T18:55:00	298	Pub	4171.157508848106	2832.550929200438
88	2019-07-02T18:55:00	299	Restaurant	944.2472848304708	4411.842413592623
111	2019-07-02T18:55:00	223	Pub	409.366639029351	4737.119867861318
129	2019-07-02T18:55:00	299	Restaurant	944.2472848304708	4411.842413592623
155	2019-07-02T18:55:00	455	Pub	-4208.95825391248	5444.842765370748
192	2019-07-02T18:55:00	223	Pub	409.366639029351	4737.119867861318
235	2019-07-02T18:55:00	73	Pub	2115.0617755277826	2662.7099618813054
10	2019-07-02T19:00:00	223	Pub	409.366639029351	4737.119867861318
46	2019-07-02T19:00:00	0	Apartment	6889.464486771402	1467.8072302630371
52	2019-07-02T19:00:00	89	Apartment	6674.5331471414975	-306.3460534223908
76	2019-07-02T19:00:00	82	Apartment	4821.465709534612	-654.9133682512177
100	2019-07-02T19:00:00	455	Pub	-4208.95825391248	5444.842765370748
103	2019-07-02T19:00:00	223	Pub	409.366639029351	4737.119867861318
105	2019-07-02T19:00:00	299	Restaurant	944.2472848304708	4411.842413592623
117	2019-07-02T19:00:00	204	Apartment	48.51751891275475	5854.357069093188
118	2019-07-02T19:00:00	373	Pub	2134.8180662065633	7855.141309104324
156	2019-07-02T19:00:00	455	Pub	-4208.95825391248	5444.842765370748
176	2019-07-02T19:00:00	298	Pub	4171.157508848106	2832.550929200438
223	2019-07-02T19:00:00	224	Restaurant	72.06290852190406	5235.805434177497
249	2019-07-02T19:00:00	84	Apartment	7379.317076873492	964.8644255930471
14	2019-07-02T19:05:00	2	Apartment	-2515.9080156244336	4363.96930536025
20	2019-07-02T19:05:00	26	Apartment	-2236.087859356947	2633.8961015452005
28	2019-07-02T19:05:00	455	Pub	-4208.95825391248	5444.842765370748
31	2019-07-02T19:05:00	223	Pub	409.366639029351	4737.119867861318
37	2019-07-02T19:05:00	66	Workplace	-96.93858477986946	3130.108948001006
79	2019-07-02T19:05:00	148	Pub	6925.053654877389	-627.6941716386941
116	2019-07-02T19:05:00	441	Apartment	-3385.6008834362938	7231.272492084063
131	2019-07-02T19:05:00	299	Restaurant	944.2472848304708	4411.842413592623
143	2019-07-02T19:05:00	383	Apartment	-2672.8132720362482	6423.790869673336
144	2019-07-02T19:05:00	299	Restaurant	944.2472848304708	4411.842413592623
19	2019-07-02T19:10:00	73	Pub	2115.0617755277826	2662.7099618813054
87	2019-07-02T19:10:00	73	Pub	2115.0617755277826	2662.7099618813054
99	2019-07-02T19:10:00	298	Pub	4171.157508848106	2832.550929200438
124	2019-07-02T19:10:00	74	Restaurant	2929.449266074544	2650.1275685260744
157	2019-07-02T19:10:00	9	Apartment	2217.9181523148563	2237.066412590325
174	2019-07-02T19:10:00	324	Apartment	1471.3377105082131	8433.086332315555
181	2019-07-02T19:10:00	0	Apartment	4055.17528731131	6540.269363252815
198	2019-07-02T19:10:00	299	Restaurant	944.2472848304708	4411.842413592623
225	2019-07-02T19:10:00	409	Apartment	-3858.4811008848105	5768.177591836612
243	2019-07-02T19:10:00	427	Apartment	-4826.560010407067	4764.538000078206
16	2019-07-02T19:15:00	73	Pub	2115.0617755277826	2662.7099618813054
22	2019-07-02T19:15:00	0	Apartment	-704.4947682475055	2659.5863441741476
32	2019-07-02T19:15:00	5	Apartment	-2236.087859356947	2633.8961015452005
33	2019-07-02T19:15:00	73	Pub	2115.0617755277826	2662.7099618813054
35	2019-07-02T19:15:00	73	Pub	2115.0617755277826	2662.7099618813054
48	2019-07-02T19:15:00	133	Apartment	8009.9105832207115	-647.7603871065596
52	2019-07-02T19:15:00	148	Pub	6925.053654877389	-627.6941716386941
57	2019-07-02T19:15:00	298	Pub	4171.157508848106	2832.550929200438
78	2019-07-02T19:15:00	149	Restaurant	3214.831164254914	1854.2532487275216
82	2019-07-02T19:15:00	74	Restaurant	2929.449266074544	2650.1275685260744
130	2019-07-02T19:15:00	279	Apartment	2396.446877881094	4872.246349030326
185	2019-07-02T19:15:00	74	Restaurant	2929.449266074544	2650.1275685260744
237	2019-07-02T19:15:00	0	Apartment	-2299.2303788068666	5126.271879162168
245	2019-07-02T19:15:00	74	Restaurant	2929.449266074544	2650.1275685260744
7	2019-07-02T19:20:00	62	Apartment	-1871.7191521654227	2338.2041725531835
8	2019-07-02T19:20:00	373	Pub	2134.8180662065633	7855.141309104324
43	2019-07-02T19:20:00	414	Apartment	-4363.015747255862	7051.067676408935
60	2019-07-02T19:20:00	429	Apartment	-3777.06989766651	6771.626162328777
72	2019-07-02T19:20:00	92	Apartment	6915.47123320808	2162.0814831985545
74	2019-07-02T19:20:00	56	Apartment	-1980.0088291316638	4510.611464595902
98	2019-07-02T19:20:00	443	Apartment	-3387.6798980431327	4162.081523821458
109	2019-07-02T19:20:00	398	Apartment	-1900.9630540617916	5372.2176305454495
136	2019-07-02T19:20:00	406	Apartment	-4685.973799699297	4583.226193951223
139	2019-07-02T19:20:00	340	Apartment	1369.712717767848	8352.331771014295
186	2019-07-02T19:20:00	223	Pub	409.366639029351	4737.119867861318
228	2019-07-02T19:20:00	456	Restaurant	-4521.189679594014	4847.099060257379
1	2019-07-02T19:25:00	58	Apartment	-3265.1420811008343	3243.126010037233
11	2019-07-02T19:25:00	46	Apartment	779.7921005011174	1991.5477099215373
62	2019-07-02T19:25:00	132	Apartment	4626.253417349577	-770.0526200435893
70	2019-07-02T19:25:00	78	Apartment	2423.7845840819273	-68.5742299100443
93	2019-07-02T19:25:00	73	Pub	2115.0617755277826	2662.7099618813054
121	2019-07-02T19:25:00	415	Apartment	-4710.085117929661	6669.328768937068
127	2019-07-02T19:25:00	298	Pub	4171.157508848106	2832.550929200438
187	2019-07-02T19:25:00	95	Apartment	7920.10466928627	-545.0117812749565
205	2019-07-02T19:25:00	224	Restaurant	72.06290852190406	5235.805434177497
215	2019-07-02T19:25:00	456	Restaurant	-4521.189679594014	4847.099060257379
222	2019-07-02T19:25:00	224	Restaurant	72.06290852190406	5235.805434177497
244	2019-07-02T19:25:00	439	Apartment	-4232.90762944135	5552.895895122063
15	2019-07-02T19:30:00	455	Pub	-4208.95825391248	5444.842765370748
53	2019-07-02T19:30:00	110	Apartment	6236.290657670667	664.1884484710615
64	2019-07-02T19:30:00	223	Pub	409.366639029351	4737.119867861318
88	2019-07-02T19:30:00	223	Pub	409.366639029351	4737.119867861318
129	2019-07-02T19:30:00	223	Pub	409.366639029351	4737.119867861318
179	2019-07-02T19:30:00	74	Restaurant	2929.449266074544	2650.1275685260744
210	2019-07-02T19:30:00	223	Pub	409.366639029351	4737.119867861318
211	2019-07-02T19:30:00	136	Apartment	6851.35532812537	332.08852320143126
243	2019-07-02T19:30:00	455	Pub	-4208.95825391248	5444.842765370748
6	2019-07-02T19:35:00	73	Pub	2115.0617755277826	2662.7099618813054
54	2019-07-02T19:35:00	455	Pub	-4208.95825391248	5444.842765370748
105	2019-07-02T19:35:00	223	Pub	409.366639029351	4737.119867861318
106	2019-07-02T19:35:00	311	Apartment	2042.9495351321352	7159.335246789896
110	2019-07-02T19:35:00	455	Pub	-4208.95825391248	5444.842765370748
111	2019-07-02T19:35:00	212	Apartment	542.8963830447796	5988.465244998466
120	2019-07-02T19:35:00	299	Restaurant	944.2472848304708	4411.842413592623
144	2019-07-02T19:35:00	0	Apartment	1016.5873405621194	3784.775075304893
184	2019-07-02T19:35:00	77	Apartment	7103.908745072151	-12.023471563116866
188	2019-07-02T19:35:00	456	Restaurant	-4521.189679594014	4847.099060257379
34	2019-07-02T19:40:00	223	Pub	409.366639029351	4737.119867861318
37	2019-07-02T19:40:00	60	Apartment	-291.7664285319842	3205.5657693440535
40	2019-07-02T19:40:00	56	Apartment	-1980.0088291316638	4510.611464595902
61	2019-07-02T19:40:00	149	Restaurant	3214.831164254914	1854.2532487275216
96	2019-07-02T19:40:00	382	Apartment	-3802.553703177315	6979.658587543703
102	2019-07-02T19:40:00	373	Pub	2134.8180662065633	7855.141309104324
107	2019-07-02T19:40:00	153	Apartment	-368.8985057918544	5981.931288173697
126	2019-07-02T19:40:00	74	Restaurant	2929.449266074544	2650.1275685260744
131	2019-07-02T19:40:00	223	Pub	409.366639029351	4737.119867861318
152	2019-07-02T19:40:00	357	Apartment	2537.9174240260027	7694.351183741088
154	2019-07-02T19:40:00	426	Apartment	-4719.989272117209	7174.368596104732
201	2019-07-02T19:40:00	327	Apartment	3535.714016489984	4773.932811771158
124	2019-07-02T19:45:00	298	Pub	4171.157508848106	2832.550929200438
139	2019-07-02T19:45:00	373	Pub	2134.8180662065633	7855.141309104324
141	2019-07-02T19:45:00	230	Apartment	1205.0292752375603	4219.8319818260625
150	2019-07-02T19:45:00	148	Pub	6925.053654877389	-627.6941716386941
153	2019-07-02T19:45:00	148	Pub	6925.053654877389	-627.6941716386941
182	2019-07-02T19:45:00	223	Pub	409.366639029351	4737.119867861318
198	2019-07-02T19:45:00	223	Pub	409.366639029351	4737.119867861318
217	2019-07-02T19:45:00	0	Apartment	-3305.4923300097425	7230.5738808485185
43	2019-07-02T19:50:00	455	Pub	-4208.95825391248	5444.842765370748
82	2019-07-02T19:50:00	298	Pub	4171.157508848106	2832.550929200438
97	2019-07-02T19:50:00	268	Apartment	3366.907567927041	4012.7732074569744
159	2019-07-02T19:50:00	13	Apartment	1244.7535609506895	755.643428693495
178	2019-07-02T19:50:00	356	Apartment	2491.5186292481458	7992.6424386231765
185	2019-07-02T19:50:00	298	Pub	4171.157508848106	2832.550929200438
209	2019-07-02T19:50:00	224	Restaurant	72.06290852190406	5235.805434177497
242	2019-07-02T19:50:00	98	Apartment	6684.378807910542	-634.229010986669
245	2019-07-02T19:50:00	73	Pub	2115.0617755277826	2662.7099618813054
2	2019-07-02T19:55:00	298	Pub	4171.157508848106	2832.550929200438
30	2019-07-02T19:55:00	73	Pub	2115.0617755277826	2662.7099618813054
66	2019-07-02T19:55:00	33	Apartment	470.0647602138305	1448.9916662813148
85	2019-07-02T19:55:00	455	Pub	-4208.95825391248	5444.842765370748
140	2019-07-02T19:55:00	256	Apartment	2523.537524904813	4969.351450009402
173	2019-07-02T19:55:00	50	Apartment	-2968.8724353589255	3001.9929904702485
180	2019-07-02T19:55:00	0	Apartment	3467.9555618501827	7334.312846105345
5	2019-07-02T20:00:00	373	Pub	2134.8180662065633	7855.141309104324
18	2019-07-02T20:00:00	210	Apartment	344.3906564556314	7086.194950923282
63	2019-07-02T20:00:00	120	Apartment	6828.110069566216	1970.2551512275732
76	2019-07-02T20:00:00	298	Pub	4171.157508848106	2832.550929200438
86	2019-07-02T20:00:00	331	Apartment	4233.987953709344	5288.910042540618
128	2019-07-02T20:00:00	31	Apartment	37.66495588237872	1814.253734194599
149	2019-07-02T20:00:00	20	Apartment	-696.8847860037017	2678.0580719981363
151	2019-07-02T20:00:00	223	Pub	409.366639029351	4737.119867861318
168	2019-07-02T20:00:00	11	Apartment	588.3982493974648	1136.2439501883441
228	2019-07-02T20:00:00	0	Apartment	-4802.7865384640645	5497.625726853466
241	2019-07-02T20:00:00	437	Apartment	-4041.766545819799	4819.927170688106
26	2019-07-02T20:05:00	0	Apartment	-1685.0699169179434	2364.7349062145995
58	2019-07-02T20:05:00	104	Apartment	2635.1665063344135	-391.2644569802279
101	2019-07-02T20:05:00	400	Apartment	-2298.885324661585	5887.93449092344
117	2019-07-02T20:05:00	455	Pub	-4208.95825391248	5444.842765370748
165	2019-07-02T20:05:00	362	Apartment	2181.6325722027514	7056.920199445025
169	2019-07-02T20:05:00	0	Apartment	1728.99454310459	8055.634006694975
179	2019-07-02T20:05:00	298	Pub	4171.157508848106	2832.550929200438
210	2019-07-02T20:05:00	299	Restaurant	944.2472848304708	4411.842413592623
213	2019-07-02T20:05:00	128	Apartment	7881.292871084238	1910.0106218138862
234	2019-07-02T20:05:00	0	Apartment	-4531.075529274732	4294.550132152093
247	2019-07-02T20:05:00	298	Pub	4171.157508848106	2832.550929200438
4	2019-07-02T20:10:00	455	Pub	-4208.95825391248	5444.842765370748
55	2019-07-02T20:10:00	94	Apartment	1415.1604252524207	98.40222671505886
107	2019-07-02T20:10:00	223	Pub	409.366639029351	4737.119867861318
120	2019-07-02T20:10:00	223	Pub	409.366639029351	4737.119867861318
189	2019-07-02T20:10:00	73	Pub	2115.0617755277826	2662.7099618813054
215	2019-07-02T20:10:00	0	Apartment	-4774.135914511649	7240.606074972391
221	2019-07-02T20:10:00	298	Pub	4171.157508848106	2832.550929200438
229	2019-07-02T20:10:00	0	Apartment	-3421.0395523378393	4498.949596844042
11	2019-07-02T20:15:00	223	Pub	409.366639029351	4737.119867861318
42	2019-07-02T20:15:00	310	Apartment	4471.068342407609	6827.255988593998
95	2019-07-02T20:15:00	298	Pub	4171.157508848106	2832.550929200438
126	2019-07-02T20:15:00	298	Pub	4171.157508848106	2832.550929200438
142	2019-07-02T20:15:00	332	Apartment	4061.270239667055	5605.606978329668
236	2019-07-02T20:15:00	431	Apartment	-4775.499906632149	5505.408488061657
20	2019-07-02T20:20:00	455	Pub	-4208.95825391248	5444.842765370748
45	2019-07-02T20:20:00	114	Apartment	2894.5507804619574	502.7272756461116
49	2019-07-02T20:20:00	80	Apartment	2792.1649706923727	1107.9036551097925
62	2019-07-02T20:20:00	148	Pub	6925.053654877389	-627.6941716386941
77	2019-07-02T20:20:00	149	Restaurant	3214.831164254914	1854.2532487275216
94	2019-07-02T20:20:00	194	Apartment	53.8851847897556	5657.784001549728
177	2019-07-02T20:20:00	374	Restaurant	3457.9857195275254	4293.203806306731
241	2019-07-02T20:20:00	455	Pub	-4208.95825391248	5444.842765370748
17	2019-07-02T20:25:00	298	Pub	4171.157508848106	2832.550929200438
47	2019-07-02T20:25:00	86	Apartment	7263.367596049847	-764.4154376241947
105	2019-07-02T20:25:00	151	Apartment	-84.82442806969115	5943.653749855588
129	2019-07-02T20:25:00	232	Apartment	2420.2036183959317	4916.698981230903
130	2019-07-02T20:25:00	373	Pub	2134.8180662065633	7855.141309104324
146	2019-07-02T20:25:00	374	Restaurant	3457.9857195275254	4293.203806306731
161	2019-07-02T20:25:00	261	Apartment	2252.351894113155	4032.2928204979326
162	2019-07-02T20:25:00	148	Pub	6925.053654877389	-627.6941716386941
201	2019-07-02T20:25:00	298	Pub	4171.157508848106	2832.550929200438
214	2019-07-02T20:25:00	0	Apartment	-4093.167703829278	5237.276749740322
3	2019-07-02T20:30:00	44	Apartment	569.270667799532	2284.625718868883
7	2019-07-02T20:30:00	455	Pub	-4208.95825391248	5444.842765370748
51	2019-07-02T20:30:00	149	Restaurant	3214.831164254914	1854.2532487275216
65	2019-07-02T20:30:00	149	Restaurant	3214.831164254914	1854.2532487275216
73	2019-07-02T20:30:00	56	Apartment	-1980.0088291316638	4510.611464595902
122	2019-07-02T20:30:00	242	Apartment	2396.446877881094	4961.15161343148
159	2019-07-02T20:30:00	73	Pub	2115.0617755277826	2662.7099618813054
219	2019-07-02T20:30:00	0	Apartment	-4520.866027689457	4200.451045850094
232	2019-07-02T20:30:00	224	Restaurant	72.06290852190406	5235.805434177497
21	2019-07-02T20:35:00	10	Apartment	-2059.930271186666	3212.5597099347715
50	2019-07-02T20:35:00	301	Apartment	4448.814920346544	7081.1303297037975
88	2019-07-02T20:35:00	168	Apartment	-373.53953042426195	6638.146040137459
95	2019-07-02T20:35:00	74	Restaurant	2929.449266074544	2650.1275685260744
190	2019-07-02T20:35:00	106	Apartment	6878.163689807283	204.70898844575822
223	2019-07-02T20:35:00	0	Apartment	-4575.827007915635	4143.649418249369
245	2019-07-02T20:35:00	336	Apartment	2581.2528957986997	4053.6410423050174
248	2019-07-02T20:35:00	224	Restaurant	72.06290852190406	5235.805434177497
16	2019-07-02T20:40:00	17	Apartment	824.0640427902777	2820.500827350321
46	2019-07-02T20:40:00	149	Restaurant	3214.831164254914	1854.2532487275216
47	2019-07-02T20:40:00	148	Pub	6925.053654877389	-627.6941716386941
83	2019-07-02T20:40:00	224	Restaurant	72.06290852190406	5235.805434177497
101	2019-07-02T20:40:00	455	Pub	-4208.95825391248	5444.842765370748
124	2019-07-02T20:40:00	241	Apartment	1523.5158344363394	3125.4996006883066
133	2019-07-02T20:40:00	233	Apartment	1117.4321156772285	3799.1224031538763
164	2019-07-02T20:40:00	312	Apartment	4013.700697959217	7273.419350191725
210	2019-07-02T20:40:00	223	Pub	409.366639029351	4737.119867861318
236	2019-07-02T20:40:00	455	Pub	-4208.95825391248	5444.842765370748
244	2019-07-02T20:40:00	223	Pub	409.366639029351	4737.119867861318
1	2019-07-02T20:45:00	223	Pub	409.366639029351	4737.119867861318
13	2019-07-02T20:45:00	42	Apartment	-2526.61069363329	4638.726565180513
25	2019-07-02T20:45:00	43	Apartment	-168.74954414452523	2851.3624823548835
58	2019-07-02T20:45:00	149	Restaurant	3214.831164254914	1854.2532487275216
63	2019-07-02T20:45:00	148	Pub	6925.053654877389	-627.6941716386941
109	2019-07-02T20:45:00	73	Pub	2115.0617755277826	2662.7099618813054
114	2019-07-02T20:45:00	373	Pub	2134.8180662065633	7855.141309104324
115	2019-07-02T20:45:00	223	Pub	409.366639029351	4737.119867861318
140	2019-07-02T20:45:00	298	Pub	4171.157508848106	2832.550929200438
147	2019-07-02T20:45:00	74	Restaurant	2929.449266074544	2650.1275685260744
222	2019-07-02T20:45:00	0	Apartment	-4405.168085019911	5917.124857250893
19	2019-07-02T20:50:00	248	Apartment	3976.981842127272	3085.477354884183
78	2019-07-02T20:50:00	140	Workplace	6991.304228680157	-540.2139129134823
106	2019-07-02T20:50:00	374	Restaurant	3457.9857195275254	4293.203806306731
108	2019-07-02T20:50:00	163	Apartment	-2126.022003265972	4694.54508932548
136	2019-07-02T20:50:00	223	Pub	409.366639029351	4737.119867861318
157	2019-07-02T20:50:00	373	Pub	2134.8180662065633	7855.141309104324
198	2019-07-02T20:50:00	286	Apartment	3277.4130466944766	4109.406387764666
224	2019-07-02T20:50:00	403	Apartment	-3953.7039986215245	4482.203177994936
17	2019-07-02T20:55:00	74	Restaurant	2929.449266074544	2650.1275685260744
44	2019-07-02T20:55:00	0	Apartment	3105.6207063207785	1455.5367449344387
75	2019-07-02T20:55:00	137	Apartment	4932.536006980914	-430.16638959616904
99	2019-07-02T20:55:00	74	Restaurant	2929.449266074544	2650.1275685260744
174	2019-07-02T20:55:00	298	Pub	4171.157508848106	2832.550929200438
188	2019-07-02T20:55:00	8	Apartment	-3025.9919599441423	3753.5975097869123
193	2019-07-02T20:55:00	323	Apartment	2636.7624519313786	7196.421834940242
195	2019-07-02T20:55:00	169	Apartment	909.2341229779522	6760.911324854127
205	2019-07-02T20:55:00	0	Apartment	-4685.973799699297	4583.226193951223
10	2019-07-02T21:00:00	40	Apartment	-2961.5984044022343	3500.4507052618474
24	2019-07-02T21:00:00	30	Apartment	-2135.4897745814687	3471.3093906210765
91	2019-07-02T21:00:00	183	Apartment	-1637.4004462406942	5066.092696526838
105	2019-07-02T21:00:00	223	Pub	409.366639029351	4737.119867861318
123	2019-07-02T21:00:00	234	Apartment	1896.1697872582613	4223.208228033909
124	2019-07-02T21:00:00	73	Pub	2115.0617755277826	2662.7099618813054
134	2019-07-02T21:00:00	250	Apartment	3852.074530360407	2781.9110614998385
146	2019-07-02T21:00:00	0	Apartment	3253.385499048617	4971.224578653584
1	2019-07-02T21:05:00	299	Restaurant	944.2472848304708	4411.842413592623
45	2019-07-02T21:05:00	298	Pub	4171.157508848106	2832.550929200438
64	2019-07-02T21:05:00	299	Restaurant	944.2472848304708	4411.842413592623
78	2019-07-02T21:05:00	108	Apartment	7000.993260453771	-686.0553519621672
120	2019-07-02T21:05:00	155	Apartment	808.7166764730127	6933.852746949713
161	2019-07-02T21:05:00	223	Pub	409.366639029351	4737.119867861318
168	2019-07-02T21:05:00	298	Pub	4171.157508848106	2832.550929200438
185	2019-07-02T21:05:00	304	Apartment	3514.868829164893	6330.671742619736
207	2019-07-02T21:05:00	74	Restaurant	2929.449266074544	2650.1275685260744
245	2019-07-02T21:05:00	73	Pub	2115.0617755277826	2662.7099618813054
95	2019-07-02T21:10:00	298	Pub	4171.157508848106	2832.550929200438
104	2019-07-02T21:10:00	224	Restaurant	72.06290852190406	5235.805434177497
131	2019-07-02T21:10:00	275	Apartment	3976.981842127272	3182.045046756719
132	2019-07-02T21:10:00	54	Apartment	3629.765086848376	3452.9866385017003
134	2019-07-02T21:10:00	298	Pub	4171.157508848106	2832.550929200438
148	2019-07-02T21:10:00	191	Apartment	819.4730911759862	5702.03327193959
18	2019-07-02T21:15:00	73	Pub	2115.0617755277826	2662.7099618813054
40	2019-07-02T21:15:00	298	Pub	4171.157508848106	2832.550929200438
55	2019-07-02T21:15:00	298	Pub	4171.157508848106	2832.550929200438
61	2019-07-02T21:15:00	139	Workplace	6872.16923283671	781.8060083649307
83	2019-07-02T21:15:00	0	Apartment	805.4269635211231	5937.472808626091
129	2019-07-02T21:15:00	298	Pub	4171.157508848106	2832.550929200438
135	2019-07-02T21:15:00	235	Apartment	2272.4742272417743	3751.500656635716
141	2019-07-02T21:15:00	373	Pub	2134.8180662065633	7855.141309104324
152	2019-07-02T21:15:00	223	Pub	409.366639029351	4737.119867861318
184	2019-07-02T21:15:00	73	Pub	2115.0617755277826	2662.7099618813054
193	2019-07-02T21:15:00	373	Pub	2134.8180662065633	7855.141309104324
33	2019-07-02T21:20:00	47	Apartment	103.2221069108594	471.8589806676108
57	2019-07-02T21:20:00	90	Apartment	5372.868278784053	135.15268895692898
122	2019-07-02T21:20:00	298	Pub	4171.157508848106	2832.550929200438
126	2019-07-02T21:20:00	269	Apartment	1575.0198762200775	3908.1396235663774
178	2019-07-02T21:20:00	298	Pub	4171.157508848106	2832.550929200438
209	2019-07-02T21:20:00	0	Apartment	-3591.6028234345995	6987.045327734222
235	2019-07-02T21:20:00	166	Apartment	-101.06503531472451	6855.738478252393
13	2019-07-02T21:25:00	455	Pub	-4208.95825391248	5444.842765370748
45	2019-07-02T21:25:00	74	Restaurant	2929.449266074544	2650.1275685260744
52	2019-07-02T21:25:00	89	Apartment	6674.5331471414975	-306.3460534223908
59	2019-07-02T21:25:00	126	Apartment	6558.979661239373	681.490978836244
65	2019-07-02T21:25:00	0	Apartment	4175.654048176815	504.6039167354452
79	2019-07-02T21:25:00	149	Restaurant	3214.831164254914	1854.2532487275216
88	2019-07-02T21:25:00	223	Pub	409.366639029351	4737.119867861318
127	2019-07-02T21:25:00	79	Apartment	6927.903267594957	1790.735840813456
139	2019-07-02T21:25:00	340	Apartment	1369.712717767848	8352.331771014295
147	2019-07-02T21:25:00	0	Apartment	1535.905004929454	2992.18174828737
171	2019-07-02T21:25:00	322	Apartment	2963.952490318319	7400.0496539586875
17	2019-07-02T21:30:00	298	Pub	4171.157508848106	2832.550929200438
38	2019-07-02T21:30:00	270	Apartment	4596.614967423497	3239.091639318655
42	2019-07-02T21:30:00	298	Pub	4171.157508848106	2832.550929200438
99	2019-07-02T21:30:00	298	Pub	4171.157508848106	2832.550929200438
111	2019-07-02T21:30:00	373	Pub	2134.8180662065633	7855.141309104324
8	2019-07-02T21:35:00	302	Apartment	1676.6866746581009	7147.403244929748
25	2019-07-02T21:35:00	223	Pub	409.366639029351	4737.119867861318
27	2019-07-02T21:35:00	49	Apartment	474.02244661859044	2792.388055461804
37	2019-07-02T21:35:00	373	Pub	2134.8180662065633	7855.141309104324
49	2019-07-02T21:35:00	223	Pub	409.366639029351	4737.119867861318
